,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
89,50.0,50.0,50.0,49.0,45.0,41.0,40.0,32.0,27.0,50.0,50.0,48.0,43.0,42.0,40.0,50.0,49.0,42.0,37.0,26.0,49.0,42.0,35.0,34.0,46.0,42.0,31.0,34.0,47.0,39.0,44.0,37.0,40.0,31.0,40.0,38.0,31.0,29.0
90,50.0,50.0,50.0,48.0,45.0,42.0,44.0,35.0,39.0,50.0,50.0,48.0,44.0,44.0,35.0,50.0,45.0,46.0,41.0,31.0,50.0,46.0,37.0,25.0,48.0,43.0,36.0,34.0,43.0,39.0,42.0,33.0,44.0,31.0,38.0,34.0,35.0,39.0
91,50.0,50.0,49.0,49.0,44.0,41.0,38.0,31.0,31.0,50.0,50.0,45.0,45.0,39.0,34.0,50.0,48.0,43.0,35.0,30.0,49.0,45.0,44.0,28.0,49.0,43.0,31.0,29.0,48.0,41.0,40.0,34.0,39.0,36.0,36.0,38.0,30.0,33.0
92,50.0,50.0,50.0,46.0,45.0,43.0,33.0,35.0,27.0,50.0,50.0,48.0,40.0,37.0,33.0,50.0,50.0,42.0,38.0,33.0,49.0,44.0,40.0,31.0,48.0,37.0,30.0,32.0,45.0,40.0,41.0,29.0,38.0,35.0,39.0,43.0,38.0,35.0
93,50.0,50.0,50.0,48.0,49.0,44.0,45.0,35.0,26.0,50.0,50.0,47.0,45.0,36.0,31.0,50.0,50.0,41.0,36.0,32.0,50.0,46.0,40.0,31.0,47.0,40.0,35.0,28.0,46.0,41.0,42.0,33.0,39.0,31.0,36.0,40.0,35.0,34.0
94,50.0,50.0,50.0,49.0,46.0,38.0,41.0,40.0,28.0,50.0,50.0,49.0,44.0,39.0,32.0,50.0,48.0,41.0,37.0,29.0,49.0,45.0,41.0,34.0,46.0,40.0,32.0,36.0,43.0,39.0,38.0,33.0,43.0,31.0,34.0,37.0,36.0,33.0
95,50.0,50.0,50.0,47.0,43.0,39.0,38.0,37.0,24.0,50.0,50.0,48.0,43.0,41.0,28.0,50.0,49.0,41.0,40.0,30.0,50.0,43.0,35.0,29.0,48.0,40.0,34.0,33.0,45.0,46.0,40.0,42.0,38.0,28.0,39.0,32.0,34.0,38.0
96,50.0,50.0,48.0,50.0,46.0,40.0,40.0,37.0,27.0,50.0,50.0,43.0,39.0,38.0,36.0,50.0,50.0,40.0,37.0,24.0,50.0,43.0,40.0,30.0,45.0,40.0,35.0,28.0,45.0,42.0,42.0,36.0,39.0,30.0,37.0,30.0,34.0,37.0
97,50.0,50.0,49.0,48.0,49.0,43.0,35.0,34.0,27.0,50.0,50.0,48.0,47.0,35.0,28.0,50.0,48.0,43.0,34.0,33.0,49.0,48.0,35.0,24.0,50.0,38.0,35.0,25.0,49.0,39.0,38.0,39.0,42.0,34.0,41.0,35.0,38.0,38.0
98,50.0,50.0,49.0,48.0,45.0,40.0,39.0,36.0,28.0,50.0,50.0,43.0,45.0,43.0,35.0,50.0,49.0,40.0,39.0,28.0,48.0,39.0,38.0,29.0,48.0,42.0,34.0,31.0,47.0,34.0,35.0,33.0,44.0,35.0,36.0,44.0,31.0,40.0
99,50.0,50.0,48.0,49.0,43.0,41.0,44.0,36.0,27.0,50.0,50.0,48.0,43.0,38.0,28.0,50.0,47.0,45.0,38.0,36.0,50.0,46.0,37.0,33.0,46.0,45.0,31.0,30.0,46.0,34.0,46.0,39.0,38.0,31.0,32.0,39.0,37.0,39.0
100,50.0,50.0,49.0,44.0,42.0,41.0,38.0,37.0,28.0,50.0,50.0,46.0,43.0,41.0,28.0,50.0,48.0,42.0,42.0,35.0,50.0,45.0,34.0,33.0,48.0,43.0,24.0,27.0,42.0,39.0,37.0,39.0,43.0,38.0,35.0,39.0,35.0,35.0
101,50.0,50.0,49.0,49.0,48.0,42.0,42.0,37.0,25.0,50.0,50.0,47.0,42.0,35.0,36.0,50.0,46.0,45.0,40.0,33.0,49.0,40.0,40.0,30.0,44.0,42.0,35.0,33.0,44.0,41.0,48.0,35.0,39.0,33.0,39.0,39.0,31.0,34.0
102,50.0,50.0,50.0,47.0,46.0,36.0,41.0,39.0,27.0,50.0,50.0,47.0,43.0,37.0,33.0,50.0,48.0,44.0,38.0,30.0,49.0,47.0,40.0,35.0,48.0,36.0,35.0,34.0,45.0,41.0,41.0,35.0,40.0,30.0,37.0,38.0,38.0,31.0
103,50.0,50.0,47.0,46.0,42.0,44.0,39.0,36.0,30.0,50.0,50.0,47.0,39.0,34.0,34.0,50.0,50.0,42.0,36.0,36.0,50.0,46.0,36.0,29.0,46.0,39.0,30.0,36.0,45.0,39.0,43.0,28.0,43.0,25.0,37.0,39.0,34.0,38.0
104,50.0,50.0,49.0,49.0,44.0,37.0,39.0,39.0,32.0,50.0,50.0,44.0,43.0,35.0,33.0,50.0,50.0,46.0,39.0,26.0,48.0,45.0,39.0,32.0,46.0,43.0,38.0,33.0,47.0,38.0,38.0,38.0,42.0,29.0,32.0,39.0,32.0,34.0
105,50.0,50.0,48.0,47.0,45.0,38.0,43.0,34.0,39.0,50.0,50.0,48.0,43.0,39.0,31.0,50.0,48.0,46.0,38.0,27.0,49.0,42.0,39.0,34.0,47.0,43.0,34.0,28.0,43.0,39.0,42.0,38.0,38.0,35.0,40.0,35.0,31.0,28.0
106,50.0,50.0,50.0,49.0,46.0,43.0,41.0,33.0,27.0,50.0,50.0,49.0,40.0,41.0,31.0,50.0,46.0,41.0,37.0,28.0,50.0,45.0,36.0,27.0,46.0,38.0,35.0,34.0,45.0,48.0,40.0,33.0,40.0,35.0,43.0,40.0,41.0,33.0
107,50.0,50.0,48.0,48.0,49.0,38.0,43.0,36.0,34.0,50.0,50.0,44.0,42.0,41.0,33.0,50.0,48.0,44.0,36.0,35.0,50.0,44.0,39.0,28.0,44.0,46.0,35.0,31.0,44.0,41.0,44.0,41.0,35.0,40.0,37.0,36.0,33.0,32.0
108,50.0,50.0,48.0,47.0,48.0,43.0,34.0,39.0,36.0,50.0,50.0,48.0,47.0,33.0,34.0,50.0,46.0,43.0,31.0,30.0,50.0,44.0,43.0,28.0,49.0,46.0,35.0,31.0,44.0,37.0,43.0,41.0,40.0,30.0,35.0,31.0,35.0,38.0
109,50.0,50.0,50.0,48.0,46.0,41.0,45.0,37.0,27.0,50.0,50.0,43.0,44.0,35.0,29.0,50.0,47.0,44.0,37.0,32.0,49.0,39.0,36.0,30.0,49.0,40.0,37.0,32.0,45.0,36.0,41.0,37.0,38.0,35.0,31.0,35.0,36.0,31.0
110,50.0,50.0,48.0,49.0,49.0,42.0,42.0,38.0,30.0,50.0,50.0,45.0,39.0,36.0,33.0,50.0,50.0,43.0,37.0,32.0,48.0,46.0,40.0,34.0,47.0,45.0,30.0,32.0,43.0,41.0,40.0,38.0,37.0,36.0,39.0,37.0,36.0,37.0
111,50.0,50.0,50.0,47.0,47.0,39.0,39.0,35.0,30.0,50.0,50.0,43.0,42.0,37.0,34.0,50.0,48.0,47.0,37.0,29.0,48.0,47.0,37.0,33.0,49.0,42.0,33.0,29.0,46.0,38.0,45.0,40.0,40.0,30.0,38.0,36.0,35.0,31.0
112,50.0,50.0,46.0,50.0,47.0,41.0,41.0,37.0,31.0,50.0,50.0,42.0,40.0,35.0,29.0,50.0,48.0,44.0,38.0,32.0,50.0,40.0,39.0,31.0,50.0,40.0,42.0,31.0,40.0,38.0,41.0,41.0,35.0,31.0,40.0,40.0,34.0,36.0
113,50.0,50.0,48.0,47.0,44.0,46.0,37.0,33.0,31.0,50.0,50.0,46.0,40.0,40.0,32.0,50.0,45.0,47.0,35.0,29.0,50.0,43.0,39.0,35.0,49.0,42.0,34.0,37.0,45.0,37.0,42.0,39.0,40.0,34.0,38.0,40.0,39.0,37.0
114,50.0,50.0,49.0,48.0,45.0,42.0,38.0,31.0,26.0,50.0,50.0,47.0,46.0,41.0,31.0,50.0,47.0,43.0,40.0,32.0,48.0,45.0,34.0,33.0,47.0,44.0,41.0,33.0,45.0,37.0,39.0,39.0,40.0,34.0,43.0,44.0,39.0,33.0
115,50.0,50.0,49.0,49.0,44.0,44.0,40.0,40.0,28.0,50.0,50.0,44.0,45.0,32.0,30.0,50.0,48.0,42.0,36.0,31.0,47.0,46.0,41.0,35.0,46.0,46.0,40.0,31.0,46.0,44.0,46.0,40.0,43.0,31.0,41.0,39.0,36.0,35.0
116,50.0,50.0,50.0,48.0,45.0,42.0,35.0,30.0,32.0,50.0,50.0,44.0,45.0,32.0,27.0,50.0,49.0,44.0,38.0,31.0,47.0,43.0,37.0,29.0,46.0,44.0,39.0,30.0,48.0,40.0,40.0,36.0,37.0,31.0,38.0,32.0,36.0,33.0
117,50.0,50.0,50.0,48.0,44.0,43.0,44.0,37.0,28.0,50.0,50.0,47.0,37.0,33.0,36.0,50.0,47.0,44.0,37.0,29.0,50.0,45.0,40.0,30.0,49.0,37.0,33.0,31.0,44.0,34.0,41.0,33.0,42.0,31.0,41.0,36.0,31.0,37.0
118,50.0,50.0,50.0,49.0,44.0,44.0,42.0,36.0,30.0,50.0,50.0,48.0,41.0,41.0,31.0,50.0,50.0,44.0,38.0,31.0,49.0,44.0,40.0,32.0,47.0,44.0,31.0,29.0,46.0,37.0,43.0,39.0,37.0,29.0,41.0,36.0,39.0,39.0
119,50.0,50.0,50.0,48.0,47.0,42.0,42.0,38.0,26.0,50.0,50.0,44.0,46.0,37.0,34.0,50.0,49.0,42.0,36.0,29.0,49.0,40.0,40.0,31.0,45.0,39.0,29.0,31.0,46.0,40.0,42.0,42.0,36.0,25.0,36.0,37.0,39.0,33.0
120,50.0,50.0,50.0,48.0,48.0,36.0,42.0,39.0,29.0,50.0,50.0,44.0,39.0,38.0,36.0,50.0,49.0,40.0,35.0,25.0,50.0,44.0,39.0,32.0,46.0,41.0,35.0,28.0,46.0,33.0,41.0,32.0,37.0,26.0,40.0,35.0,39.0,38.0
121,50.0,50.0,49.0,44.0,46.0,44.0,34.0,34.0,30.0,50.0,50.0,40.0,43.0,41.0,36.0,50.0,50.0,44.0,41.0,32.0,50.0,49.0,36.0,33.0,46.0,43.0,39.0,32.0,45.0,41.0,39.0,36.0,42.0,31.0,40.0,38.0,30.0,35.0
122,50.0,50.0,49.0,47.0,47.0,39.0,35.0,36.0,28.0,50.0,50.0,47.0,46.0,39.0,35.0,50.0,49.0,41.0,37.0,29.0,48.0,44.0,43.0,26.0,45.0,44.0,32.0,31.0,47.0,40.0,43.0,38.0,39.0,35.0,39.0,39.0,36.0,32.0
123,50.0,50.0,48.0,50.0,48.0,42.0,43.0,36.0,40.0,50.0,50.0,49.0,42.0,43.0,32.0,50.0,47.0,39.0,37.0,24.0,47.0,43.0,40.0,29.0,49.0,38.0,34.0,31.0,45.0,32.0,41.0,35.0,41.0,32.0,40.0,37.0,34.0,31.0
124,50.0,50.0,48.0,48.0,47.0,40.0,40.0,40.0,30.0,50.0,50.0,47.0,45.0,34.0,31.0,50.0,50.0,43.0,37.0,28.0,48.0,45.0,38.0,31.0,47.0,40.0,32.0,36.0,46.0,39.0,46.0,34.0,43.0,27.0,42.0,34.0,37.0,34.0
125,50.0,50.0,50.0,50.0,43.0,42.0,44.0,32.0,28.0,50.0,50.0,43.0,49.0,38.0,31.0,50.0,49.0,39.0,30.0,30.0,50.0,44.0,35.0,35.0,48.0,44.0,40.0,28.0,47.0,38.0,42.0,41.0,40.0,28.0,34.0,38.0,36.0,29.0
126,50.0,50.0,48.0,48.0,47.0,43.0,42.0,32.0,28.0,50.0,50.0,46.0,45.0,44.0,33.0,50.0,50.0,46.0,38.0,28.0,48.0,42.0,38.0,29.0,48.0,40.0,36.0,31.0,42.0,40.0,41.0,36.0,38.0,31.0,37.0,37.0,32.0,33.0
127,50.0,50.0,50.0,46.0,47.0,41.0,39.0,37.0,29.0,50.0,50.0,42.0,41.0,39.0,27.0,50.0,50.0,45.0,33.0,27.0,50.0,43.0,35.0,34.0,48.0,37.0,34.0,33.0,46.0,41.0,41.0,34.0,39.0,31.0,41.0,36.0,36.0,35.0
128,50.0,50.0,50.0,49.0,47.0,41.0,38.0,41.0,35.0,50.0,50.0,46.0,39.0,32.0,30.0,50.0,48.0,45.0,37.0,27.0,49.0,42.0,40.0,30.0,49.0,40.0,36.0,32.0,45.0,42.0,42.0,39.0,40.0,34.0,42.0,34.0,33.0,32.0
129,50.0,50.0,50.0,49.0,48.0,42.0,41.0,38.0,26.0,50.0,50.0,43.0,45.0,38.0,32.0,50.0,49.0,41.0,35.0,32.0,48.0,44.0,39.0,35.0,46.0,41.0,27.0,25.0,46.0,37.0,43.0,38.0,41.0,27.0,37.0,40.0,38.0,31.0
130,50.0,50.0,46.0,50.0,45.0,37.0,39.0,37.0,23.0,50.0,50.0,44.0,41.0,37.0,33.0,50.0,49.0,39.0,37.0,26.0,50.0,42.0,35.0,25.0,46.0,40.0,37.0,27.0,45.0,34.0,42.0,43.0,40.0,32.0,35.0,34.0,34.0,33.0
131,50.0,50.0,50.0,49.0,44.0,38.0,41.0,32.0,30.0,50.0,50.0,47.0,43.0,31.0,31.0,50.0,45.0,45.0,40.0,30.0,50.0,44.0,41.0,28.0,46.0,42.0,35.0,28.0,47.0,36.0,43.0,37.0,39.0,29.0,36.0,36.0,34.0,34.0
132,50.0,50.0,50.0,49.0,43.0,41.0,41.0,34.0,35.0,50.0,50.0,49.0,40.0,40.0,34.0,50.0,47.0,43.0,34.0,29.0,49.0,46.0,42.0,34.0,49.0,45.0,40.0,33.0,45.0,36.0,40.0,36.0,38.0,31.0,36.0,29.0,36.0,36.0
133,50.0,50.0,49.0,50.0,44.0,40.0,41.0,40.0,31.0,50.0,50.0,44.0,45.0,41.0,35.0,50.0,49.0,41.0,37.0,27.0,49.0,43.0,41.0,32.0,47.0,40.0,32.0,35.0,45.0,36.0,38.0,32.0,46.0,30.0,40.0,37.0,35.0,35.0
134,50.0,50.0,48.0,50.0,48.0,35.0,38.0,36.0,34.0,50.0,50.0,49.0,39.0,41.0,35.0,50.0,47.0,44.0,35.0,27.0,48.0,44.0,39.0,28.0,46.0,43.0,31.0,37.0,43.0,36.0,37.0,34.0,37.0,33.0,41.0,31.0,31.0,32.0
135,50.0,50.0,48.0,47.0,43.0,41.0,43.0,37.0,33.0,50.0,50.0,46.0,45.0,28.0,34.0,50.0,49.0,43.0,42.0,28.0,50.0,43.0,37.0,27.0,49.0,42.0,31.0,34.0,44.0,42.0,42.0,30.0,36.0,38.0,34.0,39.0,39.0,35.0
136,50.0,50.0,50.0,49.0,44.0,42.0,41.0,33.0,38.0,50.0,50.0,47.0,42.0,33.0,35.0,50.0,49.0,46.0,41.0,34.0,50.0,43.0,39.0,34.0,50.0,43.0,33.0,28.0,40.0,38.0,38.0,35.0,36.0,31.0,36.0,39.0,28.0,33.0
137,50.0,50.0,49.0,48.0,46.0,39.0,33.0,37.0,30.0,50.0,50.0,47.0,43.0,34.0,30.0,50.0,47.0,41.0,35.0,31.0,48.0,48.0,45.0,29.0,44.0,40.0,38.0,31.0,45.0,39.0,41.0,38.0,39.0,35.0,36.0,34.0,33.0,32.0
138,50.0,50.0,50.0,46.0,46.0,42.0,43.0,38.0,35.0,50.0,50.0,46.0,47.0,40.0,34.0,50.0,46.0,41.0,39.0,30.0,48.0,47.0,34.0,32.0,48.0,41.0,34.0,27.0,49.0,37.0,42.0,45.0,37.0,23.0,38.0,41.0,37.0,31.0
139,50.0,50.0,50.0,48.0,48.0,40.0,39.0,40.0,38.0,50.0,50.0,48.0,39.0,33.0,38.0,50.0,45.0,46.0,36.0,30.0,49.0,40.0,29.0,29.0,46.0,39.0,34.0,37.0,45.0,39.0,41.0,35.0,41.0,39.0,43.0,39.0,32.0,36.0
140,50.0,50.0,50.0,48.0,48.0,44.0,42.0,42.0,30.0,50.0,50.0,46.0,42.0,35.0,30.0,50.0,49.0,42.0,39.0,29.0,50.0,46.0,41.0,32.0,44.0,42.0,28.0,23.0,48.0,44.0,39.0,40.0,40.0,30.0,36.0,41.0,30.0,29.0
141,50.0,50.0,50.0,49.0,48.0,39.0,39.0,34.0,32.0,50.0,50.0,44.0,43.0,42.0,29.0,50.0,46.0,46.0,38.0,37.0,50.0,46.0,33.0,31.0,48.0,42.0,35.0,31.0,44.0,40.0,38.0,39.0,42.0,35.0,39.0,41.0,23.0,33.0
142,50.0,50.0,50.0,46.0,49.0,38.0,39.0,37.0,27.0,50.0,50.0,45.0,40.0,37.0,35.0,50.0,46.0,46.0,40.0,31.0,50.0,43.0,42.0,33.0,47.0,42.0,33.0,32.0,44.0,43.0,44.0,33.0,42.0,31.0,40.0,33.0,40.0,40.0
143,50.0,50.0,50.0,49.0,44.0,39.0,39.0,41.0,31.0,50.0,50.0,47.0,44.0,36.0,31.0,50.0,50.0,42.0,41.0,26.0,48.0,41.0,38.0,31.0,47.0,36.0,29.0,25.0,43.0,39.0,35.0,37.0,40.0,31.0,43.0,35.0,30.0,37.0
144,50.0,50.0,49.0,48.0,47.0,48.0,44.0,38.0,35.0,50.0,50.0,45.0,44.0,39.0,27.0,50.0,48.0,41.0,33.0,27.0,48.0,47.0,40.0,25.0,44.0,42.0,30.0,31.0,43.0,40.0,41.0,37.0,40.0,31.0,36.0,42.0,34.0,33.0
145,50.0,50.0,46.0,48.0,47.0,43.0,43.0,40.0,30.0,50.0,50.0,48.0,42.0,36.0,34.0,50.0,48.0,43.0,42.0,24.0,48.0,46.0,38.0,33.0,45.0,41.0,32.0,33.0,45.0,43.0,42.0,41.0,37.0,26.0,36.0,38.0,35.0,38.0
146,50.0,50.0,50.0,48.0,48.0,43.0,40.0,34.0,30.0,50.0,50.0,45.0,45.0,40.0,33.0,50.0,49.0,47.0,35.0,29.0,50.0,47.0,45.0,30.0,47.0,40.0,31.0,33.0,42.0,43.0,43.0,35.0,44.0,30.0,40.0,34.0,38.0,30.0
147,50.0,50.0,50.0,48.0,47.0,39.0,40.0,32.0,32.0,50.0,50.0,44.0,40.0,39.0,34.0,50.0,48.0,46.0,34.0,37.0,48.0,40.0,33.0,26.0,47.0,47.0,31.0,31.0,43.0,38.0,37.0,35.0,37.0,30.0,37.0,40.0,37.0,30.0
148,50.0,50.0,49.0,49.0,47.0,45.0,41.0,41.0,32.0,50.0,50.0,43.0,41.0,35.0,29.0,50.0,49.0,43.0,41.0,28.0,48.0,42.0,35.0,39.0,45.0,45.0,34.0,31.0,43.0,35.0,46.0,42.0,40.0,27.0,40.0,36.0,35.0,37.0
149,50.0,50.0,50.0,48.0,44.0,44.0,45.0,37.0,30.0,50.0,50.0,47.0,45.0,40.0,28.0,50.0,48.0,35.0,38.0,28.0,50.0,48.0,39.0,29.0,46.0,36.0,39.0,32.0,45.0,37.0,41.0,37.0,39.0,30.0,41.0,36.0,37.0,37.0
150,50.0,50.0,48.0,47.0,44.0,42.0,42.0,38.0,32.0,50.0,50.0,43.0,39.0,38.0,35.0,50.0,49.0,42.0,43.0,27.0,49.0,45.0,39.0,27.0,48.0,41.0,33.0,29.0,48.0,38.0,44.0,39.0,39.0,35.0,43.0,36.0,39.0,31.0
151,50.0,50.0,50.0,47.0,48.0,39.0,39.0,40.0,26.0,50.0,50.0,43.0,41.0,32.0,35.0,50.0,49.0,41.0,37.0,28.0,50.0,42.0,39.0,32.0,46.0,39.0,33.0,35.0,43.0,43.0,42.0,36.0,33.0,33.0,38.0,39.0,36.0,39.0
152,50.0,50.0,50.0,49.0,48.0,38.0,39.0,38.0,30.0,50.0,50.0,47.0,41.0,39.0,37.0,50.0,47.0,47.0,34.0,33.0,50.0,44.0,42.0,36.0,47.0,44.0,38.0,30.0,46.0,39.0,37.0,41.0,36.0,29.0,35.0,40.0,36.0,33.0
153,50.0,50.0,50.0,47.0,43.0,40.0,41.0,36.0,32.0,50.0,50.0,44.0,42.0,31.0,37.0,50.0,48.0,46.0,33.0,35.0,50.0,44.0,39.0,33.0,48.0,44.0,34.0,36.0,44.0,41.0,40.0,35.0,43.0,32.0,37.0,35.0,28.0,36.0
154,50.0,50.0,50.0,45.0,45.0,36.0,39.0,36.0,28.0,50.0,50.0,42.0,42.0,38.0,27.0,50.0,48.0,41.0,41.0,27.0,49.0,42.0,35.0,33.0,48.0,40.0,37.0,28.0,48.0,42.0,44.0,38.0,36.0,38.0,39.0,34.0,30.0,38.0
155,50.0,50.0,48.0,49.0,49.0,45.0,39.0,38.0,31.0,50.0,50.0,46.0,45.0,39.0,37.0,50.0,46.0,44.0,36.0,31.0,50.0,46.0,41.0,28.0,48.0,39.0,33.0,30.0,43.0,40.0,42.0,39.0,41.0,24.0,37.0,35.0,37.0,34.0
156,50.0,50.0,50.0,45.0,48.0,42.0,38.0,42.0,30.0,50.0,50.0,49.0,45.0,40.0,35.0,50.0,49.0,44.0,33.0,30.0,49.0,38.0,40.0,31.0,45.0,45.0,33.0,34.0,43.0,46.0,34.0,38.0,41.0,38.0,42.0,28.0,35.0,30.0
157,50.0,50.0,49.0,48.0,48.0,42.0,39.0,39.0,34.0,50.0,50.0,47.0,41.0,42.0,29.0,50.0,49.0,42.0,40.0,33.0,50.0,43.0,39.0,26.0,47.0,48.0,35.0,32.0,46.0,41.0,41.0,39.0,39.0,32.0,36.0,31.0,34.0,31.0
158,50.0,50.0,49.0,47.0,47.0,42.0,42.0,38.0,30.0,50.0,50.0,47.0,47.0,41.0,35.0,50.0,49.0,42.0,37.0,29.0,50.0,40.0,35.0,37.0,50.0,43.0,33.0,29.0,45.0,36.0,32.0,39.0,44.0,31.0,39.0,37.0,39.0,38.0
159,50.0,50.0,48.0,48.0,47.0,37.0,38.0,37.0,25.0,50.0,50.0,46.0,43.0,34.0,32.0,50.0,49.0,43.0,40.0,30.0,50.0,41.0,35.0,29.0,49.0,43.0,29.0,35.0,45.0,42.0,40.0,36.0,38.0,42.0,40.0,34.0,37.0,37.0
160,50.0,50.0,50.0,47.0,45.0,42.0,37.0,38.0,26.0,50.0,50.0,42.0,44.0,38.0,38.0,50.0,45.0,42.0,31.0,36.0,50.0,43.0,39.0,30.0,46.0,41.0,32.0,23.0,44.0,37.0,35.0,37.0,43.0,32.0,40.0,37.0,34.0,37.0
161,50.0,50.0,48.0,48.0,47.0,41.0,41.0,36.0,29.0,50.0,50.0,46.0,39.0,34.0,31.0,50.0,47.0,43.0,38.0,43.0,48.0,44.0,39.0,33.0,47.0,40.0,33.0,29.0,46.0,44.0,41.0,40.0,46.0,32.0,36.0,35.0,28.0,31.0
162,50.0,50.0,49.0,49.0,46.0,42.0,42.0,39.0,36.0,50.0,50.0,48.0,44.0,40.0,32.0,50.0,47.0,44.0,40.0,39.0,50.0,46.0,39.0,30.0,49.0,41.0,33.0,30.0,46.0,40.0,42.0,33.0,43.0,33.0,39.0,38.0,33.0,34.0
163,50.0,50.0,49.0,49.0,46.0,43.0,40.0,37.0,32.0,50.0,50.0,43.0,42.0,38.0,31.0,50.0,47.0,44.0,33.0,33.0,49.0,47.0,38.0,31.0,49.0,37.0,37.0,27.0,44.0,32.0,43.0,39.0,42.0,33.0,39.0,39.0,37.0,39.0
164,50.0,50.0,49.0,49.0,50.0,42.0,47.0,39.0,29.0,50.0,50.0,44.0,38.0,38.0,34.0,50.0,48.0,41.0,35.0,35.0,47.0,46.0,39.0,30.0,49.0,42.0,38.0,34.0,47.0,40.0,41.0,36.0,32.0,27.0,37.0,34.0,33.0,35.0
165,50.0,50.0,49.0,50.0,48.0,42.0,42.0,37.0,27.0,50.0,50.0,42.0,41.0,42.0,33.0,50.0,49.0,45.0,37.0,31.0,49.0,45.0,41.0,30.0,47.0,41.0,37.0,33.0,46.0,41.0,36.0,40.0,40.0,34.0,45.0,38.0,35.0,39.0
166,50.0,50.0,49.0,47.0,46.0,46.0,41.0,38.0,28.0,50.0,50.0,45.0,41.0,34.0,31.0,50.0,48.0,47.0,34.0,31.0,49.0,45.0,38.0,30.0,45.0,42.0,37.0,37.0,46.0,36.0,36.0,35.0,41.0,31.0,41.0,36.0,37.0,30.0
167,50.0,50.0,50.0,48.0,47.0,42.0,36.0,36.0,29.0,50.0,50.0,49.0,43.0,41.0,30.0,50.0,50.0,43.0,40.0,27.0,48.0,43.0,43.0,28.0,49.0,43.0,40.0,27.0,48.0,42.0,38.0,38.0,39.0,32.0,44.0,36.0,31.0,34.0
168,50.0,50.0,50.0,49.0,45.0,41.0,39.0,30.0,28.0,50.0,50.0,45.0,41.0,35.0,32.0,50.0,47.0,44.0,39.0,32.0,49.0,42.0,39.0,34.0,47.0,45.0,35.0,29.0,43.0,46.0,41.0,40.0,36.0,34.0,42.0,41.0,33.0,37.0
169,50.0,50.0,49.0,49.0,45.0,45.0,44.0,32.0,27.0,50.0,50.0,47.0,42.0,43.0,34.0,50.0,49.0,42.0,35.0,36.0,50.0,42.0,38.0,27.0,49.0,42.0,29.0,38.0,44.0,36.0,44.0,40.0,38.0,31.0,38.0,28.0,35.0,35.0
170,50.0,50.0,50.0,44.0,45.0,39.0,39.0,36.0,33.0,50.0,50.0,48.0,44.0,37.0,35.0,50.0,47.0,43.0,34.0,33.0,50.0,42.0,39.0,28.0,45.0,39.0,32.0,30.0,43.0,40.0,44.0,37.0,41.0,29.0,39.0,34.0,28.0,33.0
171,50.0,50.0,50.0,47.0,47.0,39.0,40.0,36.0,33.0,50.0,50.0,45.0,41.0,40.0,31.0,50.0,45.0,46.0,37.0,31.0,48.0,42.0,36.0,31.0,47.0,42.0,35.0,31.0,42.0,40.0,45.0,33.0,41.0,30.0,36.0,37.0,32.0,27.0
172,50.0,50.0,46.0,48.0,48.0,42.0,39.0,36.0,25.0,50.0,50.0,48.0,46.0,37.0,36.0,50.0,50.0,44.0,38.0,28.0,49.0,42.0,42.0,30.0,45.0,42.0,33.0,31.0,48.0,37.0,40.0,40.0,38.0,28.0,40.0,32.0,35.0,36.0
173,50.0,50.0,49.0,48.0,48.0,42.0,39.0,30.0,29.0,50.0,50.0,43.0,43.0,30.0,36.0,50.0,49.0,45.0,31.0,29.0,50.0,41.0,42.0,34.0,47.0,40.0,33.0,37.0,47.0,42.0,41.0,41.0,37.0,39.0,35.0,38.0,28.0,36.0
174,50.0,50.0,49.0,49.0,47.0,38.0,40.0,41.0,25.0,50.0,50.0,43.0,42.0,40.0,29.0,50.0,49.0,42.0,35.0,23.0,48.0,47.0,38.0,37.0,47.0,41.0,30.0,32.0,47.0,37.0,44.0,41.0,41.0,37.0,41.0,34.0,33.0,33.0
175,50.0,50.0,49.0,47.0,48.0,39.0,42.0,39.0,35.0,50.0,50.0,48.0,44.0,43.0,34.0,50.0,50.0,43.0,27.0,32.0,48.0,46.0,42.0,26.0,48.0,41.0,34.0,30.0,39.0,41.0,43.0,38.0,44.0,27.0,37.0,40.0,36.0,33.0
176,50.0,50.0,50.0,44.0,45.0,43.0,43.0,32.0,33.0,50.0,50.0,44.0,42.0,37.0,33.0,50.0,49.0,41.0,39.0,31.0,48.0,41.0,41.0,31.0,48.0,46.0,33.0,35.0,46.0,41.0,42.0,36.0,36.0,31.0,37.0,40.0,36.0,34.0
177,50.0,50.0,48.0,47.0,48.0,40.0,40.0,30.0,28.0,50.0,50.0,49.0,41.0,36.0,33.0,50.0,50.0,41.0,39.0,28.0,48.0,46.0,38.0,33.0,47.0,44.0,35.0,33.0,45.0,43.0,42.0,35.0,35.0,31.0,36.0,43.0,34.0,39.0
178,50.0,50.0,49.0,49.0,49.0,41.0,40.0,36.0,26.0,50.0,50.0,50.0,44.0,41.0,22.0,50.0,48.0,42.0,34.0,31.0,49.0,40.0,34.0,29.0,47.0,43.0,31.0,25.0,43.0,39.0,41.0,37.0,41.0,26.0,38.0,35.0,38.0,32.0
